Ind,Y1,Y2,X1,X2,A,B,X3
HG02497,0.258229989,-1.504361296,0.948230073,0.299757263,3,6,0.994620916
HG02501,0.440012935,0.366073191,0.495499588,-0.60459976,5,6,0.781154944
HG02502,1.106242161,-1.052468232,0.606169582,-0.380976197,2,5,0.206871176
HG02505,0.096562466,0.33474583,-0.223889238,-0.675464128,2,3,0.54202214
HG02508,-0.078125951,-0.726810994,0.164347246,-0.83875881,4,3,0.293270664
HG02511,1.123138539,-2.04404536,-0.534518262,-1.156563662,4,6,0.160210908
HG02512,1.492202721,0.681813246,0.61337681,0.67243715,5,3,0.543964919
HG02513,-0.028516051,0.714166378,0.749304934,2.598998002,4,4,0.696313749
HG02521,-0.043110221,-0.877798579,-0.691313542,-1.866007126,4,6,0.215602862
HG02522,-0.086912455,0.54484713,1.111849443,0.43449029,3,1,0.309654279
HG02536,1.438934239,-0.414134773,1.370051152,0.047158059,5,3,0.932042842
HG02537,0.905924708,-2.282366746,-0.22981093,-0.811343253,3,3,0.300227731
HG02541,-0.362314982,-0.43852744,1.924945589,-0.907719327,1,5,0.299199426
HG02545,-0.045415308,1.576053068,-1.03608978,-0.432905569,2,5,0.906393851
HG02546,1.632977344,0.533071778,-0.933725272,1.224706663,2,4,0.526376731
HG02549,1.152602887,1.253622534,-0.543562107,-1.203002282,5,1,0.104166254
HG02554,0.095103379,0.536812849,0.493243443,0.648091552,4,2,0.135105744
HG02555,-0.41182393,1.409257636,-0.621626389,1.020616825,3,4,0.334199067
HG02557,0.349085556,0.227280739,-0.097782681,0.02580156,1,6,0.170585052
HG02558,2.225083061,0.421306571,-0.449976329,0.822651596,3,4,0.135740845
HG02561,-1.195722048,1.903899318,-1.415131126,0.565278497,5,3,0.34873012
HG02562,-2.288700281,-0.286209739,-0.052969709,0.553389842,5,4,0.386474409
HG02568,-0.175957275,-1.16974153,1.018849207,1.096261042,1,4,0.068481745
HG02570,1.532175161,1.072949625,0.980354892,-0.630140289,1,1,0.716534617
HG02571,0.77425501,-0.057169314,-0.840253144,0.461127709,4,6,0.72111121
HG02573,1.532527625,0.137182602,0.97861548,1.912814425,2,1,0.331961887
HG02574,-0.274781055,1.465069236,-0.469766979,0.723121735,4,2,0.053701954
HG02577,-1.053877496,-0.540008552,-0.294489442,-0.110490221,5,2,0.65694958
HG02580,0.722026305,1.393445312,1.014478943,1.423526901,4,5,0.075006331
HG02582,1.411715518,-1.855910606,0.643684377,-0.199595656,5,1,0.911850614
HG02583,0.672998136,-0.894538721,1.237768205,0.546017368,4,1,0.337060094
HG02585,0.113334246,0.045371116,-0.583597034,1.646957716,2,3,0.306002566
HG02586,0.330359762,-0.561429175,0.696584714,-0.175220071,4,6,0.735767655
HG02588,0.622758061,-0.819507432,2.161470519,-2.673460986,5,6,0.539076468
HG02589,0.624280466,0.859462703,0.368547984,-1.837060064,1,6,0.250099242
HG02594,-1.186802968,1.092981519,-0.671826896,-1.00708722,1,5,0.563600358
HG02595,-0.95520457,-0.126677958,1.219828964,-0.44050321,4,1,0.994567368
HG02597,2.399058215,0.126615244,1.430573552,-0.454632683,4,1,0.34329388
HG02600,0.896331438,0.282877232,0.809513228,2.208136436,5,6,0.483601492
HG02601,1.636975004,-0.618772175,0.988877876,-0.426999991,1,4,0.197933906
HG02603,1.317318934,-0.115337093,-0.968346194,-1.077744029,1,1,0.202795632
HG02604,-0.69685193,1.018603079,1.533870138,0.313758687,5,1,0.540480669
HG02610,0.831129035,0.502927997,-1.662036871,-0.318731353,4,2,0.930591448
HG02611,-2.323580553,0.645879038,-1.146163729,0.815520771,1,6,0.942770254
HG02613,1.152765617,0.120345788,1.417696875,1.427580468,4,6,0.004191177
HG02614,0.12903372,-0.438072606,0.601640909,0.813938379,3,4,0.455569501
HG02620,1.590624681,-0.090317451,-0.153623912,0.464070091,1,4,0.704763111
HG02621,-1.282371636,-0.201282342,-1.421291894,-1.636420959,4,5,0.563943655
HG02623,1.241663432,0.95333622,-0.104910123,1.757584609,4,2,0.349927951
HG02624,0.00089464,1.972626671,0.691641979,-0.796084433,4,1,0.69903413
HG02628,0.68994345,0.044844271,-0.131370366,-0.05609189,3,2,0.771521976
HG02629,-0.233839087,0.844994888,0.679046777,0.592049842,1,6,0.748620571
HG02634,-0.34776955,1.00069912,1.323422363,1.51146207,2,5,0.341078393
HG02635,-0.242420795,-0.244261497,0.488682375,1.192898749,1,1,0.666686837
HG02642,-0.482071885,1.435459893,-0.275767807,0.110130942,5,6,0.157515803
HG02643,-0.090508572,1.719459667,-1.071074138,-0.53891064,5,3,0.999781625
HG02645,-0.311108275,0.853149043,1.669239978,-1.381581752,5,1,0.857549263
HG02646,0.345217571,-1.108599513,-0.643070252,-0.557689629,3,3,0.264180024
HG02648,0.668454557,0.044363309,1.927834059,0.338104691,3,2,0.445558866
HG02649,-0.300619942,0.487289308,-0.024845223,-0.443959136,1,1,0.450950047
HG02651,-0.003144529,1.56374804,0.556644748,0.485172633,3,5,0.929469816
HG02652,-0.03007612,0.803971721,0.700834851,-2.644485744,3,1,0.943758285
HG02654,-0.124558001,-0.175695162,-0.175956559,-0.449984146,3,2,0.086684586
HG02655,-0.362647661,1.467413034,-0.857541705,1.049660949,5,6,0.241957544
HG02657,-2.287646234,1.10278596,0.646420597,1.039929873,4,1,0.909156502
HG02658,0.388422433,0.649645318,-1.086992334,1.043520207,1,2,0.766125949
HG02660,0.304968753,2.034708007,0.539234432,0.604186737,5,5,0.397224717
HG02661,-1.430075847,1.74022614,-0.452375799,2.6888899,5,6,0.395267902
HG02666,0.339614913,-0.560116236,1.015749757,0.014689827,3,2,0.998638334
HG02667,-1.128594623,-0.903589845,-0.292169233,-0.68837771,3,3,0.001424965
HG02675,0.307613799,-1.957354038,-0.263979938,-1.504480674,1,4,0.161864075
HG02676,0.258101141,0.406056681,0.895877898,1.19077521,1,3,0.883836579
HG02678,-1.109175626,0.706511152,-0.934362492,1.321417211,5,6,0.266836881
HG02679,-0.138351698,0.614768663,0.847863388,-0.024791876,3,4,0.595655071
HG02681,-1.148413638,0.145852607,0.284660621,0.462890508,3,2,0.123778853
HG02682,0.11542791,-0.633866489,-0.533343772,-0.496166294,3,1,0.231926067
HG02684,-0.633408183,0.525229887,0.122869588,0.250283219,1,5,0.892166501
HG02685,-0.867395961,0.266200419,-0.362648448,-1.090001469,2,4,0.58701527
HG02687,-1.452787956,-0.421405809,1.507322009,-0.259060474,3,4,0.524278719
HG02688,-0.688047179,0.222871764,-0.642466402,1.389277104,3,4,0.311361059
HG02690,-0.575618491,-0.453815765,-0.534139056,-0.678318133,1,3,0.03002088
HG02691,-1.305246843,-0.483817432,-0.6546373,-0.802861917,5,3,0.327093634
HG02694,1.803354066,-0.082524608,-0.4453356,-0.152789143,4,2,0.124887453
HG02696,-0.638992072,0.987200799,0.020214132,-0.815661023,5,1,0.304614372
HG02697,1.343036572,-1.445472632,0.512070729,-0.060713409,5,3,0.000268106
HG02699,-0.875335387,-0.080146283,0.11044608,1.924652358,2,1,0.728448678
HG02700,-0.988320339,0.34519301,-0.003021158,-0.175643228,5,1,0.427725337
HG02702,1.132728844,-1.083138303,2.04521133,-0.394710005,3,2,0.986780886
HG02703,0.798461428,-0.152572972,0.187866853,0.512666881,3,6,0.658045939
HG02715,1.494594084,0.300850005,-0.124347646,-0.675824159,4,6,0.190386359
HG02716,-0.733152447,-1.22981376,-0.099038734,-2.654559954,1,1,0.736673106
HG02721,-0.327246444,1.249228492,0.925347865,-0.34744234,1,1,0.054139302
HG02722,1.626531863,-0.985556261,0.477968592,0.101984807,5,3,0.182012024
HG02724,0.981835421,-0.278781574,1.868739169,-0.119085777,5,1,0.44472422
HG02725,-1.303768229,0.009841243,-0.218095695,-0.205734743,2,4,0.964699844
HG02727,0.668076122,-0.611146277,0.259368942,0.026594928,1,2,0.332137045
HG02728,-0.386190247,1.002731044,0.573877544,-0.142231807,5,4,0.668582091
HG02731,0.478400468,0.803479832,0.789959993,-1.28900577,2,6,0.891471931
HG02733,0.005225318,0.768398421,-0.557467587,0.212808064,3,3,0.872347083
HG02734,0.443895963,-2.55336892,0.985094244,0.88043891,5,1,0.28977614
HG02736,-1.290294758,-0.422825305,-0.199192402,0.759138167,1,2,0.147577874
HG02737,-2.734393244,-0.572527616,0.530517213,1.352690654,1,1,0.397010208
HG02756,0.035699264,0.500512599,0.420656537,1.547808181,5,1,0.640368902
HG02757,-1.222675366,-1.386166597,1.182066192,-0.191836261,2,3,0.403284866
HG02759,0.172857591,0.769456471,0.829175525,0.559800284,5,6,0.435561113
HG02760,0.889169589,-0.287807895,1.394857002,-1.957185535,1,4,0.085277923
HG02763,0.603931413,-0.007691142,0.245694083,0.763844426,1,5,0.94479335
HG02768,-0.398659927,0.015314906,-0.599361032,0.759900604,3,6,0.660377527
HG02769,0.428993053,-1.480398281,-0.169942282,-0.573193084,4,4,0.799889038
HG02771,0.345935264,2.231361127,-0.045040007,-0.08984596,3,3,0.59732142
HG02772,-0.519147423,-0.419727307,-0.549650524,-0.893840203,5,4,0.424572237
HG02774,1.47938367,-1.38559283,-0.105957974,-2.438387528,3,1,0.897616424
HG02775,-1.201327089,-0.650334858,0.07202771,1.203573494,3,2,0.392218358
HG02778,0.728788265,-0.848276856,-2.345308601,-1.85909313,3,3,0.276388645
HG02780,0.000111178,2.83933863,-1.273634983,0.541347635,1,2,0.96964643
HG02783,1.68541594,-0.177937326,-1.048593541,0.879542577,3,3,0.125003549
HG02784,-0.623912163,-0.864688479,1.662222504,-0.000127704,4,4,0.089422515
HG02786,0.550343323,1.327603086,-0.991295728,0.331909613,2,2,0.923497586
HG02787,0.959801798,1.085267727,-0.658757493,-0.142522843,3,1,0.928885553
HG02789,-0.345198454,0.704691426,0.736268474,0.606130813,5,2,0.610486729
HG02790,0.621906388,0.645771582,-1.104043396,-0.901699877,3,5,0.283520087
HG02792,0.71123174,-1.923736017,0.454115846,0.039157652,3,4,0.132886447
HG02793,-1.546474435,-0.357672268,-0.82254346,-0.037469127,1,3,0.230226206
HG02798,0.313668364,-1.538120719,-0.214145744,-1.28495334,3,4,0.999583236
HG02799,1.030629253,0.367138112,-0.681907553,0.131289749,2,2,0.239583253
HG02804,-1.556547137,-0.343375932,-0.306409687,-0.206639595,4,3,0.982696693
HG02805,-0.62404838,1.766197149,-0.439279803,0.262786118,1,1,0.290352847
HG02807,-1.161088321,0.621163718,-1.105486813,1.448759566,3,4,0.8590615
HG02808,-0.863593749,1.58960318,0.391667648,0.321202531,3,5,0.413216275
HG02810,0.411453553,1.186171251,-0.569821317,0.679297697,3,3,0.066090238
HG02811,-0.715378561,0.793547869,-0.96362102,0.172437099,1,5,0.24005245
HG02813,1.257397293,1.172084521,-0.710406029,2.511663791,1,5,0.86155584
HG02814,-0.162481227,-0.229477792,0.236308981,-0.55451102,3,4,0.718412806
HG02816,-0.772679718,-1.220950863,0.261267391,-0.221396452,2,1,0.331880184
HG02817,-0.919535596,-0.883359072,-0.453691537,-2.204330567,3,5,0.960144271
HG02819,0.50367084,-0.580336015,0.063319668,-0.237236165,2,5,0.204408147
HG02820,-0.990344551,0.912905018,0.095789963,-0.523545166,1,5,0.873260059
HG02836,0.85464172,-1.326359803,1.414653201,-0.365560216,1,1,0.877780328
HG02837,0.832475931,0.707379867,-0.819316545,0.77190058,5,1,0.120234714
HG02839,1.486911498,-0.981307544,0.431551852,-0.392183082,2,1,0.652522848
HG02840,-1.032812373,0.396372857,-0.386107058,1.083474239,1,3,0.352538613
HG02851,-0.035898067,-0.140416173,-0.636315729,-0.260622267,3,2,0.826969015
HG02852,1.733575239,2.001942416,-0.788408121,0.274980055,3,6,0.796804187
HG02854,0.829093469,-0.30611201,0.022048718,0.581716875,5,2,0.773660249
HG02855,1.494936377,-1.203700381,-0.336373916,-1.834038493,2,6,0.320327926
HG02860,0.376862904,0.872607119,0.387068741,0.334047663,3,3,0.702549447
HG02861,0.659883672,-1.098889416,-0.060559391,1.763497811,3,5,0.667456492
HG02870,0.3651624,-0.01475785,-1.081149668,-0.140460445,4,1,0.361669081
HG02878,-0.61534727,0.527071418,0.612867192,0.587454656,4,6,0.209542228
HG02879,-0.6405079,-0.307351605,1.32131269,0.285317693,1,6,0.867035045
HG02881,-0.114997685,0.826716862,0.115129424,0.779642918,2,6,0.454215008
HG02882,-0.077420044,1.655776904,0.192635218,-0.319871965,2,4,0.998919399
HG02884,-0.866969804,0.823026443,-1.093666948,1.040876507,2,4,0.927135164
HG02885,-1.252747125,-1.52099208,-0.323464845,0.045458796,1,3,0.483612348
HG02887,-0.212985129,-0.28153446,-0.196163311,0.259548754,1,5,0.69521392
HG02888,0.657882167,-1.378585901,-0.292234475,0.260205151,5,5,0.115475248
HG02890,1.026319723,2.808774632,-0.57973891,-0.518693027,5,2,0.720961621
HG02891,-1.740455937,1.181656045,1.472161982,-0.614922369,3,5,0.660575467
HG02895,-0.237311848,-0.336552755,1.231103042,0.147814607,4,3,0.655003182
HG02896,-0.033816127,-0.297054424,-0.051086207,1.175651475,4,5,0.420091644
HG02922,0.679735746,-0.655945749,-0.622012937,-0.272447865,2,4,0.123574974
HG02923,-0.182021033,1.475443291,1.594946593,2.090939259,5,5,0.216202076
HG02938,0.671711654,-0.752390846,2.631262899,-0.527472778,1,4,0.105044733
HG02941,-1.50146689,0.721968407,-1.869077441,0.541038933,1,4,0.733557487
HG02943,1.463458686,0.101591109,0.860755194,0.446119447,2,4,0.390128433
HG02944,-1.830340659,0.226876127,-0.893207025,1.757457636,1,3,0.734690467
HG02946,0.729446001,-0.251206854,-0.575572761,0.645543379,1,1,0.452597348
HG02947,-0.787014439,-1.546315155,-0.204991852,-0.276049193,3,5,0.692279001
HG02952,0.172137959,0.603957352,-1.264775101,-0.310444218,1,4,0.289418966
HG02953,-0.465750254,0.462418399,0.40757705,0.954980205,3,3,0.735571567
HG02968,-0.661570336,-0.517105891,0.779894244,-0.372417808,3,6,0.489529716
HG02970,-0.134118807,1.162151593,1.385583955,1.069579508,1,4,0.782235849
HG02971,1.514011733,-0.179571386,-0.843006909,-0.794597509,5,5,0.574174567
HG02973,2.040653134,-1.785901249,-0.789111313,-0.051253021,2,6,0.355172161
HG02974,0.595006744,-0.711356336,-0.367429127,0.295704789,5,3,0.80847728
HG02976,0.646811946,1.400130394,-0.029118873,0.448275595,5,1,0.078165822
HG02977,-1.315255632,0.153514201,0.812377409,0.470416268,2,5,0.933175752
HG02979,-0.34773316,0.197936339,-0.084082164,-2.040618505,4,4,0.188600996
HG02981,-0.569986533,0.501245231,-0.982240962,0.184321754,3,6,0.743075632
HG02982,0.238791391,1.674072769,-0.032521928,1.543907878,2,5,0.776753435
HG02983,1.457504194,-0.470649271,-0.742150995,-0.919400926,4,2,0.508716732
HG03006,-0.79551255,-0.584412343,-0.180219,-0.928171684,4,2,0.372642354
HG03007,0.147035766,-0.796404157,-0.438044425,1.190216059,1,1,0.403907469
HG03009,-0.236835146,-0.393845231,0.620788353,-0.049884163,4,5,0.818725631
HG03012,0.542774025,1.324183401,-1.165685505,0.256301035,2,2,0.110203921
HG03015,-0.219947586,0.976284533,0.686290703,-1.207574867,2,1,0.197316352
HG03016,-1.006330732,0.178326964,0.51342087,-1.179453123,5,3,0.529075386
HG03018,-1.26414688,1.165125833,0.310476618,0.600368414,3,5,0.189361565
HG03019,-2.17339418,1.185575568,-2.096639489,-1.968503351,3,5,0.136723296
HG03021,0.014350469,-0.622017725,-0.719399667,-1.510159878,5,4,0.481829225
HG03022,-0.725031267,-0.457992131,0.084090093,2.201100502,4,4,0.90218484
HG03024,0.627916043,0.508771022,0.356731833,0.703598765,3,1,0.533041903
HG03025,0.177532959,1.368753747,-1.312926962,-0.725479798,5,4,0.965694566
HG03027,-2.074671153,0.39667789,-2.133476671,-0.462274606,4,1,0.989062991
HG03028,-1.453127962,0.533139555,0.278311061,0.277108933,5,3,0.471286001
HG03039,0.491061386,0.274018083,-0.656460213,0.188633156,2,6,0.446172523
HG03040,0.806953812,-0.466171732,0.8056799,0.791225823,3,1,0.669144052
HG03045,-0.045258534,-2.116337877,-1.905966389,1.454348379,1,5,0.16778241
HG03046,-0.071593104,-0.737285682,-0.160005547,0.841595156,3,5,0.827685484
HG03048,-0.399984987,-1.037646976,0.082512834,0.292549928,5,3,0.820212049
HG03049,1.158221066,-1.679741571,-0.528701193,-0.375706423,2,6,0.687184642
HG03052,-1.447765679,0.642864685,1.339088157,-0.240371393,4,5,0.515173492
HG03054,-0.030596675,-0.229111373,0.161958699,-0.280861517,1,6,0.397147703
HG03055,0.889690005,-1.467055499,0.82708162,-0.948448013,1,2,0.456896214
HG03057,-0.967329497,-0.665131556,-0.475389968,-0.301785706,5,5,0.864053018
HG03058,0.248529795,-0.600755516,-0.617396608,0.447806677,1,3,0.741456316
HG03060,-0.368852327,-0.13075958,0.357733593,-1.130144531,3,6,0.686099527
HG03061,1.798636284,-0.213172757,-0.552924197,-0.345721602,1,2,0.539376793
HG03063,-1.004039619,-1.21681848,0.376288747,0.237484677,4,2,0.157947604
HG03064,0.043911721,-0.579083758,0.222769762,0.657595702,3,5,0.341653126
HG03066,0.03280531,0.201428749,-1.080379545,-0.770886282,2,2,0.959111682
HG03069,-0.821759444,0.540161334,-0.788947176,0.551492084,2,5,0.217572176
HG03072,-0.291209337,0.44385154,0.195865182,-1.021534232,2,6,0.838477308
HG03073,-0.008722484,-0.246967042,0.062430399,-0.624667594,1,3,0.761972118
HG03074,1.710430405,0.225807046,-1.250251214,0.273157789,3,3,0.331112003
HG03077,2.942841972,-0.286962217,-0.628551806,1.152158685,4,2,0.079784215
HG03078,-1.630701827,1.198161861,-0.61096139,0.518088659,3,5,0.846384985
HG03079,-0.278272516,1.065096533,0.012181291,-0.038021635,2,6,0.00927642
HG03081,-1.256560661,-0.138183793,-0.371004547,0.347257387,3,5,0.682715715
HG03082,-1.052763941,-0.071326923,-1.225771189,0.044609186,5,6,0.030175648
HG03084,-0.497357467,1.21662485,0.800743318,-0.41320628,2,3,0.724868387
HG03085,0.421579092,0.134901013,-0.419501113,1.896566971,2,5,0.921571239
HG03086,-0.418068161,-1.051111676,-0.5204007,0.503952603,2,2,0.820474104
HG03088,-1.247999017,-1.947013633,0.996539986,-0.028515335,4,2,0.475211202
HG03091,0.150770307,-1.439963381,-1.382922863,-1.349011765,3,3,0.167501805
HG03095,1.733057488,-0.062176461,-0.764868292,0.441560138,1,5,0.770093665
HG03096,0.428180337,0.025377887,0.44396325,1.573216538,4,3,0.651516763
HG03097,-0.808060799,-0.617504736,-1.064945222,-0.150551918,5,1,0.617144197
HG03099,-1.102962852,1.547117207,1.52748829,1.606321684,3,2,0.925721411
HG03100,-0.405511394,-0.461894435,0.80584132,2.540055755,4,6,0.26439244
HG03103,0.549320816,-0.568998866,0.655211474,0.563256599,2,3,0.132553209
HG03105,1.869889607,0.389878679,1.074786607,1.842970745,2,4,0.414200302
HG03108,0.489531023,-0.832146202,0.505287922,-1.828136277,5,4,0.179657357
HG03109,1.211156303,-0.728407852,-0.357076893,0.712479607,3,1,0.477622489
HG03111,1.529143056,2.057539692,-2.124716192,-1.156169464,4,5,0.138187573
HG03112,-0.449910333,-0.502383896,-0.158506617,0.523685651,1,4,0.603535969
HG03114,-1.443119197,0.1024303,-1.289743974,0.181200143,3,2,0.790168354
HG03115,0.028169691,-0.18218723,-0.455232889,-1.78120634,1,2,0.745416194
HG03117,-0.402033446,0.128492547,-0.67401653,-0.396433706,3,4,0.617024354
HG03118,0.56219637,-0.184797338,0.546101053,-0.345089146,5,6,0.939457692
HG03120,-0.283332616,0.398644867,0.787035758,0.22275682,4,1,0.503511248
HG03121,0.244592548,0.642435207,-1.683520622,-1.187191909,1,4,0.533094574
HG03123,-0.831430706,-1.041369896,-0.003726002,0.167022846,2,4,0.03434245
HG03124,0.638467018,-0.010053396,0.880037549,-1.896022047,5,2,0.040735731
HG03126,-1.12082594,0.33324,-0.076194933,0.420455483,5,1,0.508977961
HG03127,1.499813863,0.282624467,-0.364846016,1.139224846,5,4,0.871571967
HG03129,-0.507788596,0.036379959,0.008005301,1.440929925,4,2,0.28789782
HG03130,0.83129107,0.740976263,-0.23311744,0.944282215,4,3,0.675591405
HG03132,-0.670541434,0.311632608,1.52303533,-0.214492866,2,1,0.811950108
HG03133,0.132360206,-0.707051272,-1.156781912,0.082514849,4,1,0.93401956
HG03135,-0.428817098,0.347223479,-0.485123314,1.109476902,1,1,0.631096992
HG03136,-0.569356409,-0.571149527,-0.213884295,-0.51262845,3,5,0.452910314
HG03139,-0.700223865,-0.169843964,1.313172819,0.218331383,5,5,0.487163834
HG03157,0.321237865,0.187567295,0.497430715,0.686592923,3,6,0.035246942
HG03159,0.27354266,-0.336104494,-0.518092404,0.455412018,4,5,0.157372875
HG03160,0.462893567,-1.575049763,0.254236581,0.754392312,3,1,0.617544055
HG03162,-2.592021307,-0.322417964,0.610077669,-1.537586033,4,6,0.337933385
HG03163,-0.658566901,-2.04811365,1.215234248,-0.69512651,5,5,0.385893512
HG03166,-0.278049368,-0.972430627,1.586703857,-0.7195529,3,4,0.852790911
HG03168,0.91372621,0.031463157,0.242348388,0.111495644,2,1,0.292222698
HG03169,-0.316916162,-0.140683243,-0.311013408,-0.800086085,2,1,0.746550281
HG03172,-1.086402097,0.729738841,-0.562797345,-1.776331527,3,1,0.800273591
HG03175,0.776358776,-0.269235804,0.61029958,-0.447504049,5,4,0.295216475
HG03189,0.424085715,1.053971208,-1.115426473,-0.356838476,5,1,0.852350237
HG03190,1.879247165,-2.008693314,-0.418105265,0.670312304,5,4,0.083076309
HG03193,0.277615333,0.152459116,-0.856206486,0.518559552,1,5,0.93771981
HG03195,0.552837178,-1.2495297,-0.139984491,0.60707406,1,4,0.753349772
HG03196,0.613641958,-2.785326718,1.026546904,0.067299653,4,5,0.021714166
HG03198,0.913203407,-1.353757008,0.655953749,0.064016413,4,2,0.239268565
HG03199,-0.710595188,0.51112356,-0.603795446,1.253078837,2,5,0.31604644
HG03202,0.122563725,-0.841452587,0.593222757,0.593107485,1,1,0.576049668
HG03209,-0.433380471,1.641915737,1.517133835,0.886292069,4,5,0.447954209
HG03212,-0.272053188,0.658884456,-0.694028343,1.66176463,3,4,0.74960737
